anime_id,name,genre,type,episodes
21981,Pic-lele,Kids,TV,Unknown
15897,Picchipichi Shizuku-chan,"Comedy, Kids",TV,52
31464,Pichiko Dakyuubu,"Comedy, Sports",TV,29
31465,Pichiko Dakyuubu USA-hen,"Comedy, Sports",Special,3
30386,Pikaia!,"Drama, Kids, Slice of Life",TV,13
20005,Pinch to Punch,Comedy,TV,156
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,"Drama, Music, Slice of Life",TV,33
25601,Pink Lady Monogatari: Eikou no Tenshitachi Recaps,"Drama, Music, Slice of Life",Special,2
29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1
29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7
19909,Pipi Tobenai Hotaru,"Drama, Fantasy",Movie,1
5018,Piroppo,Comedy,TV,23
34235,Pittanko! Nekozakana,Comedy,TV,Unknown
31642,Pittanko! Taiyou-sensei to Pittanko,"Comedy, Kids, School",Special,1
30200,Piyo no Ongaeshi,Music,Music,1
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",Movie,1
34476,Platonic Chain: Ansatsu Jikkouchuu,"Sci-Fi, Slice of Life",Special,1
3769,Play Ball 2nd,"Action, Shounen, Sports",TV,13
29898,Plus 50000-nen,Sci-Fi,Movie,1
22493,Pochacco no Jack to Mame no Ki,"Fantasy, Kids",OVA,1
22623,Pochacco no Ninjin Hata wa Oosawagi,"Fantasy, Kids",OVA,1
22617,Pochacco no Wakuwaku Birthday,"Fantasy, Kids",OVA,1
17613,Poka Poka Mori no Rascal,Kids,TV,52
32621,Pokopon no Yukai na Saiyuuki,"Adventure, Fantasy, Kids, Magic, Martial Arts",Movie,1
22577,Pom Pom Purin no Kitakaze to Taiyou,"Fantasy, Kids",OVA,1
22569,Pom Pom Purin no Usagi to Kame,"Fantasy, Kids",OVA,1
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"Comedy, Fantasy",ONA,Unknown
31647,Ponkotsuland Saga,"Comedy, Parody",ONA,1
23089,Ponsuke no Haru,"Comedy, Kids",Movie,1
7527,Ponsuke no Udekurabe,Action,Movie,1
13103,Ponta to Ensoku,"Adventure, Drama",OVA,1
30360,Poppen-sensei to Kaerazu no Numa,"Adventure, Fantasy, Kids",Special,1
23633,Poppoya-san: Nonki Ekichou,Kids,Movie,1
23635,Poppoya-san: Nonki Kikanshi,Kids,Movie,1
2093,Pops,"Romance, Shoujo, Slice of Life",OVA,1
29925,Poron Guitar,Kids,Movie,1
27451,Porong Porong Pororo 2,Kids,TV,52
27455,Porong Porong Pororo 3,"Kids, Sci-Fi",TV,52
27457,Porong Porong Pororo 4,"Cars, Kids",TV,26
27459,Porong Porong Pororo 5,"Cars, Kids",TV,26
6524,Pororo Daemoheom,"Adventure, Kids",Special,1
27463,Pororo Geugjangpan Super Sseolmae Daemoheom,"Cars, Kids",Movie,1
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1
27461,Pororo&#039;s English Show,"Kids, Music",TV,13
27453,Pororo-wa Noraehaeyo,"Kids, Music",TV,14
22593,Potecco Babies (2011),Comedy,ONA,12
8670,Pozzie,Kids,Special,17
30765,Present,"Drama, Kids",OVA,1
34118,Pride,Slice of Life,ONA,1
24811,Prison Bear,Comedy,ONA,1
25983,Private Eye Dol,"Comedy, Mystery",Special,3
17313,Pro Golfer Saru,"Kids, Sports",Special,1
16650,Pro Golfer Saru (1985),"Kids, Sports",TV,143
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"Kids, Sports",Movie,1
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,"Kids, Sports",Movie,1
18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,"Comedy, Sports",Movie,1
18341,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,"Comedy, Sports",Movie,1
32385,Project HAL,"Action, Mecha",ONA,3
32148,PS3® no Tsukai Kata: feat.Peeping Life,"Comedy, Slice of Life",OVA,6
29377,Pulsar,"Dementia, Music",Movie,1
34406,Punpun Polka,"Kids, Music",Music,1
9426,Pururun! Shizuku-chan,"Comedy, Kids",TV,51
9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",TV,51
10459,Puu-Neko,Comedy,TV,11
11589,Puu-Neko Shougekijou,Comedy,TV,11
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",OVA,1
15873,Pyun Pyun Maru,"Comedy, Martial Arts",TV,26
5240,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","Comedy, Music",Movie,1
23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"Comedy, Music, Shounen",OVA,3
30095,Qi Cai Lao Fu Zi,"Action, Comedy, Seinen",Movie,1
29910,Qin Shiming Yue 3D: Dianying Longteng Wanli,"Action, Fantasy, Historical, Martial Arts",Movie,1
33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",ONA,1
33258,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1
29936,Qin Shiming Yue Zhi: Junlin Tianxia,"Action, Fantasy, Historical, Martial Arts",ONA,Unknown
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1
29935,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,"Action, Fantasy, Historical, Martial Arts",ONA,3
15905,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",TV,37
33761,Qui Shui Yi Yun,"Horror, Mystery, Supernatural",ONA,12
29483,Rainbow no Anime Bako,Kids,Special,1
33630,Rainbow Sea,"Adventure, Fantasy, Sci-Fi",TV,26
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",TV,48
32219,Raldessia Chronicles,"Action, Adventure",ONA,1
16526,Ranpou,"Comedy, Parody, School",TV,21
17721,Rennyo Monogatari,"Drama, Historical",Movie,1
7473,Rennyo to Sono Haha,Historical,Movie,1
10607,Rerere no Tensai Bakabon,Comedy,TV,24
29477,Rescue YoYo,"Kids, Mecha",Special,1
19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",TV,26
32768,Revenge of Green Mutant,Music,Music,1
3372,RGB Adventure,Adventure,TV,6
14249,Ribbon no Kishi (1999),Adventure,Movie,1
22241,Ribbon no Kishi Pilot,Adventure,Special,1
13459,Ribbon-chan,Comedy,TV,24
32851,Riding the Storm,Music,Music,1
22391,Ring Ring Boy,Dementia,Movie,1
29797,Risu no Panache,Kids,Movie,1
6195,Rita to Nantoka,Slice of Life,TV,26
3073,Robby to Kerobby,"Comedy, Kids",TV,52
9536,Robin-kun to 100 nin no Otomodachi,"Comedy, Kids",ONA,13
15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids,TV,13
31302,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),"Comedy, Sci-Fi",ONA,5
31898,Robocar Poli,"Cars, Comedy, Kids",TV,26
32221,Robocar Poli 2,"Cars, Kids, Police",TV,26
4547,RoboDz,Sci-Fi,TV,26
20147,Robokko Beeton,"Adventure, Comedy, Kids, Slice of Life",TV,50
16620,Robot King,"Action, Mecha",Movie,1
29375,Robot Pulta,"Adventure, Comedy, Kids, Mecha",TV,40
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,"Action, Mecha, Sci-Fi",Movie,1
16490,Robot Taekwon V wa Hwanggeum Nalgae,Mecha,Movie,1
16562,Robot Taekwon V: Wooju Jakjeon,"Action, Mecha, Sci-Fi",Movie,1
19875,Robotan,"Comedy, Kids",TV,104
14781,Roboteuwang Sseonsyakeu,"Action, Mecha, Sci-Fi",Movie,1
33237,Romangeun Eobsda,Drama,Movie,1
20003,Roppou Yabure-kun,Slice of Life,TV,110
7211,Rose O&#039;Neill Kewpie,Comedy,TV,26
25623,Rouge: Lady&#039;s Comic Video,"Drama, Josei, Romance",OVA,2
9061,RPG Densetsu Hepoi,"Adventure, Fantasy",TV,50
31373,Rudolf to Ippaiattena,"Adventure, Kids",Movie,1
33710,Run &amp; Roll,Dementia,Movie,1
10653,Running Boy: Star Soldier no Himitsu,"Sci-Fi, Space",Movie,1
33535,Runningman,Slice of Life,ONA,1
9212,Ruri-iro Princess,"Romance, Shoujo",OVA,2
8567,Rusuban,"Fantasy, Kids",Movie,1
30138,Rusuden Hour: Sodan Brothers,Comedy,TV,25
33078,Ryoku Tama Shinshi,"Comedy, Demons",Movie,1
30204,Ryoukan-san,Historical,Movie,1
31547,Ryouma 30 Seconds,Historical,TV,5
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5
4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",TV,26
23707,Sabaku no Kuni no Oujosama,"Adventure, Fantasy",OVA,1
17427,Sabaku no Takara no Shiro,Drama,OVA,1
5997,Sabu to Ichi Torimono Hikae,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",TV,52
33239,Saenggakboda Markeun,"Drama, Slice of Life",Movie,1
32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2
29471,Saikin Ponta,"Kids, Slice of Life",TV,12
4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",TV,50
8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1
23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,"Drama, Slice of Life",OVA,1
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25
33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,Special,4
25915,Sakura Capusule,"Kids, Slice of Life",OVA,1
3869,Sakura Momoko Gekijou: Coji-Coji,"Comedy, Fantasy",TV,100
15393,Sakura no Ondo,Drama,Movie,1
29798,Sakura Yori Ai wo Nosete,Kids,Movie,1
5810,Sakuran Boy DT,"Comedy, Super Power",TV,11
13365,Samchongsa: Time Machine 001,"Adventure, Sci-Fi",Movie,1
29637,Samurai,"Drama, Romance",Movie,1
9993,Samuraider: Nazo no Tenkousei,"Action, Drama, Samurai",OVA,1
29559,San-biki no Koguma-san,Kids,Movie,1
21483,Sanchoume no Yuuhi,"Comedy, Slice of Life",TV,27
10077,Sango no Umi to Ouji,Fantasy,OVA,1
22973,Sangokushi,"Action, Historical",Special,1
7696,Sangokushi Daiichibu Eiyuu-tachi no Yoake,Historical,Movie,1
7697,Sangokushi Dainibu Choukou Moyu,"Action, Historical",Movie,1
7698,Sangokushi Daisanbu Harukanaru Taichi,"Action, Historical",Movie,1
8678,Sangokushi II: Amakakeru Otoko-tachi,"Action, Historical",Special,1
29547,Sanrio Christmas Fantasia,"Fantasy, Kids, Magic",OVA,1
29545,Santa Claus Tsukamaeta!,"Fantasy, Kids",OVA,1
22627,Santa-san to Tonakai Kuppi,"Fantasy, Kids",OVA,1
34191,Santa-san wa Dai Isogashi,"Fantasy, Kids",OVA,1
30378,Sanzoku Diary,"Seinen, Slice of Life",OVA,1
29675,Sarasoujuu no Hana no Iro,Drama,Movie,1
31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,"Adventure, Comedy, Shounen",Movie,1
22399,Saru Kani Gassen,Kids,OVA,1
30059,Saru Kani Gassen,Drama,Movie,1
33860,Saru Kani Gassen (Yokoku),Historical,ONA,1
23867,Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,"Comedy, Kids",OVA,1
28561,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,"Drama, Kids",OVA,1
27681,Sasurai-kun,"Comedy, Slice of Life",TV,13
33824,Satoukibibatake,"Drama, Historical",OVA,1
32734,"Satto Anshin, SAT x Peeping Life","Comedy, Slice of Life",ONA,3
28017,Sayanora Kaba-kun,"Historical, Kids",Movie,1
29733,"Sayonara, Midori ga ike: Tobe! Tako Glider!!","Adventure, Kids",OVA,1
28615,Sazae-san: Dawn to Ikka de Hawaii Ryokou,"Comedy, Slice of Life",Special,1
4684,Scarecrowman,"Fantasy, Kids",TV,26
27961,Science Anime: Choudendou Monogatari,"Historical, Kids",Special,1
10850,Seibu Tetsudou Ekiin Tako-chan,"Comedy, Parody, Police, Slice of Life",ONA,12
16245,Seikimatsu Leader Gaiden Takeshi!,"Comedy, School, Shounen",Special,1
33163,Seishain Cyborg 003,Comedy,ONA,2
28693,Seisho Gensou Fu: Adam to Eve,Historical,Movie,1
32897,Seishun Anime Zenshuu Specials,"Drama, Historical",Special,2
29744,Seishun Midnight Runners: Shiosai,Music,Music,1
17835,Seito Shokun! Kokoro ni Midori no Neckerchief wo,"Comedy, School, Shoujo",Special,1
7216,Sekai Douwa Anime Zenshuu,"Adventure, Fantasy, Kids",OVA,10
7398,Sekai Meisaku Douwa,Fantasy,OVA,20
30028,Sekai Meisaku Douwa Series,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural",TV,4
10241,Sekai Monoshiri Ryoko,Comedy,TV,1006
25607,Sekai no Fushigi Tanken Series,"Adventure, Fantasy, Historical",TV,10
22523,Sekai no Hikari: Shinran Shounin,Historical,OVA,6
27379,Sekai no Ouja: King Kong Taikai,"Adventure, Sci-Fi",Special,1
19167,Senbon Matsubara,"Drama, Historical",Movie,1
16788,Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman,"Action, Adventure, Mecha",OVA,3
10820,Sengoku Majin Goushougun (Movie),"Mecha, Parody, Sci-Fi",Movie,1
8955,Senjutsu Choukoukaku Orion,"Action, Adventure, Comedy, Fantasy, Sci-Fi",Special,1
20797,Sennen no Yakusoku,"Kids, Slice of Life",OVA,1
32583,Sense Honma ni Honma,"Kids, Music, School",Music,1
25035,Sensou ga Owatta Natsu ni 1945 Karafuto,"Drama, Historical",Movie,1
29647,Sensuikan Cassiopeia,Dementia,Movie,1
25329,Sensuikan ni Koi wo Shita Kujira no Hanashi,Kids,Movie,1
2096,Sequence,"Romance, Sci-Fi, Shoujo",OVA,1
28887,Setsuzoku Muyou,Comedy,TV,26
32627,Shaka no Shougai,Historical,Movie,1
15961,Shakotan★Boogie,"Action, Cars, Comedy, School, Seinen",OVA,4
30097,Shan T Lao Fu Zi,"Action, Comedy, Seinen",Movie,1
33906,Shangri-La (Music),Music,Music,1
27811,Shaolin Wuzang,"Action, Demons, Historical, Martial Arts, Samurai, Supernatural",TV,26
31264,Shashinki,Dementia,Movie,1
31265,Shashinki 87,Dementia,Movie,1
25979,Sheep in the Island,Comedy,Special,2
26007,SheepWolf,"Comedy, Kids",ONA,1
33760,Shen Ming Zhi Zhou,"Adventure, Fantasy",ONA,12
32796,Shenmi Shijie Lixian Ji,"Adventure, Comedy, Fantasy",Movie,1
32797,Shenmi Shijie Lixian Ji 2,"Adventure, Comedy, Fantasy",Movie,1
33193,Shi Wan Ge Leng Xiaohua,"Comedy, Parody",ONA,12
33195,Shi Wan Ge Leng Xiaohua,"Action, Adventure, Comedy, Fantasy, Parody",Movie,1
33194,Shi Wan Ge Leng Xiaohua 2nd Season,"Comedy, Parody",ONA,13
33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,"Comedy, Parody",ONA,Unknown
10506,Shiawase Haitatsu Taneko,Comedy,TV,Unknown
9404,Shiawase no Katachi,Comedy,OVA,4
25093,Shiawase no Ouji,Kids,Movie,1
30201,Shiawase no Tokei,Music,Music,1
18683,Shibai Taroka,"Action, Comedy, Romance, School, Shounen",OVA,2
1739,Shibawanko no Wa no Kokoro,Kids,TV,80
30983,Shibuzome Ikki: Ashita ni Kakeru Niji,"Historical, Kids",OVA,1
24441,Shiden Pilot,"Action, Cars",Special,1
33801,Shiguang Guiyu,"Drama, Supernatural",ONA,10
30447,Shika to Kanta,"Adventure, Kids",OVA,1
33538,Shima Kousaku no Asia Risshi-den,"Drama, Seinen",TV,26
33539,Shima Kousaku no Asia Risshi-den Specials,"Drama, Seinen",Special,4
33540,Shima Kousaku no Asia Shinseki-den,"Cars, Drama, Seinen",TV,Unknown
18939,Shimajirou Hesoka,"Adventure, Comedy, Fantasy, Kids, Magic",TV,101
18941,Shimajirou no Wow!,"Adventure, Comedy, Fantasy, Kids, Magic",TV,Unknown
32014,Shimajirou to Ehon no Kuni,"Action, Comedy, Fantasy, Kids",Movie,1
18943,Shimajirou to Fufu no Daibouken Movie: Sukue! Nana-iro no Hana,"Adventure, Comedy, Fantasy, Kids, Magic",Movie,1
20963,Shimajirou to Kujira no Uta,"Adventure, Comedy, Fantasy, Kids",Movie,1
28293,Shimajirou to Ookinaki,"Adventure, Kids",Movie,1
9885,Shin Bikkuriman,"Comedy, Fantasy",TV,72
21547,Shin Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,6
21487,Shin Dokonjou Gaeru,"Comedy, Slice of Life",TV,30
21489,Shin Dokonjou Gaeru: Dokonjou Yumemakura,"Comedy, Slice of Life",Movie,1
23393,Shin Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,73
25065,Shin Dousei Jidai: Hawaiian Breeze,"Drama, Romance",OVA,1
17221,Shin Kabukichou Story Hana no Asukagumi!,"Adventure, Drama, Shoujo",OVA,1
33132,Shin Kachikachi Yama,Fantasy,Movie,1
10304,Shin Karate Jigoku-hen,"Action, Martial Arts",OVA,2
15875,Shin Kyojin no Hoshi,Sports,TV,52
16486,Shin Kyojin no Hoshi II,Sports,TV,23
7980,Shin Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,70
9749,Shin Otokogi,Seinen,OVA,2
17315,Shin Pro Golfer Saru,"Kids, Sports",TV,10
30045,Shin Saru Kani Gassen,Drama,Movie,1
22401,Shin Saru Kani Gassen (1939),Kids,Movie,1
22657,Shin Seikimatsu: Yatsuto no Souguu,"Comedy, Sci-Fi",ONA,5
16510,Shin Shounan Bakusouzoku Arakure Knight,Adventure,OVA,2
22997,Shin Skyers 5,"Action, Sci-Fi",TV,26
15823,Shin Takarajima,"Adventure, Kids",Special,1
26223,Shin-chan ga Naita!,"Drama, Kids",OVA,1
26157,Shin-chan no Sanrinsha,"Historical, Kids",OVA,1
14069,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,Kids,ONA,1
15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",TV,24
22313,Shinken Densetsu: Tight Road,"Action, Martial Arts",TV,13
26159,Shinken Seminar Koukou Kouza,"School, Shounen",ONA,1
7052,Shinshuu Sudama-hen,"Action, Historical, Martial Arts, Samurai, Seinen",OVA,4
10633,Shiodome Cable TV,Comedy,TV,22
26263,Shiokari Touge,"Drama, Kids",OVA,1
13449,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,"Mecha, Sports",OVA,5
9546,Shirahata no Shoujo Ryuuko,Drama,Movie,1
30939,Shiranpuri,"Drama, School",OVA,1
2712,Shiratori Reiko de Gozaimasu!,"Comedy, Romance",OVA,1
30208,Shiritori Mambo,"Kids, Music",Music,1
29401,Shiritori Oukoku,Kids,TV,3
33415,Shiritsu Liyon Gakuen,"Comedy, School",ONA,Unknown
6091,Shiritsu Tantai: Toki Shouzou Trouble Note - Hard &amp; Loose,"Action, Mystery",OVA,1
29389,Shiro Hon,"Adventure, Kids",TV,6
5933,Shiroi Kiba White Fang Monogatari,"Adventure, Drama, Historical",Special,1
33484,Shiroi Zou,"Action, Historical, Kids",Movie,1
30070,Shiroi Zou (1981),"Action, Historical",Movie,1
22683,Shiroishi no Yousei Pichi,"Fantasy, Historical, Kids",ONA,3
22995,Shisei Sasshin,Slice of Life,Movie,1
19981,Shisukon Ouji,Adventure,TV,14
10756,Shitakiri Suzume,Drama,Movie,1
29741,Shitamachi Alien PapiPipiPupi,Sci-Fi,ONA,13
9349,Shizukanaru Don: Yakuza Side Story,"Action, Comedy, Drama, Seinen",OVA,1
24789,Shoko Nakagawa Prism Tour Special,Music,Special,1
31942,Shooting Hero,"Kids, Music, Sports",Music,1
30960,Shou-chan Sora wo Tobu,"Horror, Sci-Fi",Movie,1
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,OVA,1
10369,Shougeki Shinsengumi,"Comedy, Historical",OVA,1
7092,Shoujo Fight: Norainu-tachi no Odekake,"Comedy, School, Seinen, Sports",OVA,1
25075,Shoukoushi Cedie Specials,"Drama, Shoujo, Slice of Life",Special,2
33199,Shounen Ashibe,Comedy,OVA,6
8829,Shounen Ashibe (TV),"Comedy, Slice of Life",TV,37
8832,Shounen Ashibe 2,"Comedy, Slice of Life",TV,25
32884,Shounen Ashibe 2: Ashibe no Kanashii Yume,"Comedy, Slice of Life",OVA,1
33200,Shounen Ashibe Anzen Kyouiku Anime,Kids,OVA,2
26151,Shounen H ga Mita Sensou,"Historical, Kids",OVA,1
30940,Shounen Muku Hatojuu Monogatari,"Drama, Kids",OVA,1
13307,Shounen Ninja Kaze no Fujimaru,"Action, Adventure, Samurai, Shounen",TV,65
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,"Action, Adventure, Samurai, Shounen",Movie,1
7639,Shounen Santa no Daibouken!,"Adventure, Fantasy, Shounen",TV,24
31321,Shounen to Sakura,"Drama, Historical, Kids",OVA,1
20223,Shounen Tokugawa Ieyasu,"Drama, Historical, Shounen",TV,20
19887,Shouri Toushu,Sports,Movie,1
27963,Shouta no Sushi: Kokoro ni Hibiku Shari no Aji,Shounen,Special,1
17211,Shouwa Ahozoushi Akanuke Ichiban!,"Comedy, Shoujo",TV,22
33855,Show By Rock!! x Joysound,"Comedy, Music",ONA,Unknown
33757,Shuang Yue Zhi Chengi,"Military, Sci-Fi",ONA,12
24085,Shura ga Yuku,"Drama, Seinen",OVA,1
30982,Shutter Chance,"Drama, Kids",OVA,1
32226,Shuugou no Kangae,"Dementia, Kids",Movie,1
10541,Shuukan Shimakou,Comedy,TV,11
11611,Shuukan Shimakou Special,Comedy,ONA,1
11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",Comedy,TV,11
13551,Shuukan Storyland,"Comedy, Drama, Seinen, Slice of Life",TV,56
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",TV,26
32369,Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,"Adventure, Fantasy, Historical",Special,1
32888,Sinbad,Adventure,Movie,1
31829,Sinbad: Mahou no Lamp to Ugoku Shima,Adventure,Movie,1
29756,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,Movie,1
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,Adventure,Special,1
2101,Singles,"Romance, Shoujo",OVA,1
32757,Skirt,Music,Music,1
11405,Skyers 5,"Action, Sci-Fi",TV,12
28019,Slippy Dandy,"Action, Kids, Mystery",TV,4
26321,Soba no Hana Saita Hi,"Drama, Kids",OVA,1
19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",TV,162
10774,Soccer Fever,"Historical, Sports",TV,51
8143,Sockies: Frontier Quest,Comedy,TV,39
31450,Sol,"Dementia, Music",Music,1
16804,Solar I.II.III,"Action, Mecha, Shounen",Movie,1
28573,Somei-ka no Hi no Youjin: Bouka no Tebiki Katei-hen,"Drama, Kids",OVA,1
23979,Something Great Chizu ni Nai Machi,Slice of Life,Movie,1
28555,Son Gokuu no Hi no Youjin,"Drama, Fantasy, Kids",OVA,1
30933,Son Gokuu no Koutsuu Rule Shugyou Chuu,"Drama, Fantasy, Kids",OVA,1
24669,Son Gokuu Silk Road wo Tobu!!,"Adventure, Fantasy",Special,1
16814,Son Gokuu War and the Stars,"Action, Adventure, Space",Movie,1
30082,Sonna Boku ga Suki,"Kids, Music",Music,1
18283,Sonyeon 007 Eunhateukgongdae,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Movie,1
18303,Sonyeon 007 Jihajeguk,"Action, Adventure, Sci-Fi, Shounen",Movie,1
22393,Sora e,"Fantasy, Kids, Music",Music,1
22791,Sora Iro Hana Iro,"Drama, Slice of Life",Movie,1
31948,Sora no Arawashi,"Action, Drama",Movie,1
21517,Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,Kids,OVA,1
21941,Sore Ike! Anpanman: Anpanman no Jin-Jin-Jingle Bells,"Comedy, Fantasy, Kids",Special,1
16988,Sore Ike! Anpanman: Anpanman to Christmas no Hoshi,"Comedy, Fantasy, Kids",Special,1
21933,Sore Ike! Anpanman: Anpanman to Happy Otanjoubi,"Comedy, Fantasy, Kids",Movie,1
27499,Sore Ike! Anpanman: Anpanman to Kaizoku Lobster,"Adventure, Fantasy, Kids",Special,1
21935,Sore Ike! Anpanman: Anpanman to Okashi na Nakama,"Comedy, Fantasy, Kids",Movie,1
21973,Sore Ike! Anpanman: Anpanman to Oyakusoku,"Comedy, Fantasy, Kids",OVA,2
27501,Sore Ike! Anpanman: Anpanman to Tanoshii Nakama-tachi,"Adventure, Fantasy, Kids",Movie,1
21937,Sore Ike! Anpanman: Anpanman to Yukai na Nakama-tachi,"Comedy, Fantasy, Kids",Movie,1
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,"Comedy, Fantasy, Kids",Movie,1
21943,Sore Ike! Anpanman: Baikinman to 3 Bai Punch,"Comedy, Fantasy, Kids",Movie,1
21945,Sore Ike! Anpanman: Baikinman vs. Baikinman!?,"Comedy, Fantasy, Kids",Movie,1
9007,Sore Ike! Anpanman: Black Nose to Mahou no Uta,"Comedy, Fantasy, Kids",Movie,1
27371,Sore Ike! Anpanman: Bokura wa Hero,"Comedy, Fantasy, Kids",Movie,1
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,"Comedy, Kids",Movie,1
22037,Sore Ike! Anpanman: Dokin-chan no Dokidoki Calendar,"Comedy, Fantasy, Kids, Sci-Fi",Movie,1
17004,Sore Ike! Anpanman: Franken-Robo-kun&#039;s Surprised Christmas,"Comedy, Fantasy, Kids, Super Power",Special,1
21947,Sore Ike! Anpanman: Gomira no Hoshi,"Comedy, Fantasy, Kids",Movie,1
17215,Sore Ike! Anpanman: Happy no Daibouken,"Comedy, Kids",Movie,1
27569,Sore Ike! Anpanman: Hashire! Wakuwaku Anpanman Grand Prix,"Comedy, Fantasy, Kids",Movie,1
21951,Sore Ike! Anpanman: Hiya Hiya Hiyariko to Bafu Bafu Baikinman,"Comedy, Fantasy, Kids",Movie,1
21953,Sore Ike! Anpanman: Horrorman to Hora Horako,"Comedy, Fantasy, Kids",Movie,1
18591,Sore Ike! Anpanman: Inochi no Hoshi no Dolly,"Fantasy, Kids, Magic",Movie,1
27491,Sore Ike! Anpanman: Kaiketsu Naganegiman to Doremi Hime,"Comedy, Fantasy, Kids",Movie,1
27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,"Adventure, Fantasy, Kids",Movie,1
27571,Sore Ike! Anpanman: Keito no Shiro no Christmas,"Comedy, Fantasy, Kids",Special,1
27497,Sore Ike! Anpanman: Kieta Jam Ojisan,"Adventure, Fantasy, Kids",Special,1
16163,Sore Ike! Anpanman: Kirakira Boshi no Namida,"Adventure, Comedy, Kids, Super Power",Movie,1
